year,sex,name,n,prop
1883,M,Anthony,143,0.00127137
1883,M,Everett,143,0.00127137
1883,M,Leroy,143,0.00127137
1883,M,Leo,142,0.00126248
1883,M,Bernard,141,0.00125359
1883,M,Leon,140,0.0012447
1883,M,Stephen,140,0.0012447
1883,M,Emil,139,0.00123581
1883,M,Clifford,138,0.00122692
1884,F,Mary,9217,0.06699083
1884,F,Anna,3860,0.02805518
1884,F,Emma,2587,0.01880279
1884,F,Elizabeth,2549,0.01852659
1884,F,Minnie,2243,0.01630253
1884,F,Margaret,2142,0.01556844
1884,F,Ida,1882,0.01367872
1884,F,Clara,1852,0.01346067
1884,F,Bertha,1789,0.01300278
1884,F,Annie,1739,0.01263937
1884,F,Alice,1732,0.01258849
1884,F,Florence,1570,0.01141104
1884,F,Grace,1525,0.01108398
1884,F,Sarah,1518,0.0110331
1884,F,Bessie,1451,0.01054613
1884,F,Martha,1443,0.01048799
1884,F,Nellie,1417,0.01029901
1884,F,Ethel,1386,0.0100737
1884,F,Ella,1374,0.00998648
1884,F,Mabel,1270,0.00923059
1884,F,Laura,1246,0.00905615
1884,F,Carrie,1245,0.00904889
1884,F,Cora,1244,0.00904162
1884,F,Maude,1225,0.00890352
1884,F,Pearl,1138,0.00827119
1884,F,Lillian,1109,0.00806041
1884,F,Edith,1104,0.00802407
1884,F,Gertrude,1063,0.00772608
1884,F,Jennie,1063,0.00772608
1884,F,Rose,1060,0.00770427
1884,F,Mattie,1007,0.00731906
1884,F,Hattie,993,0.0072173
1884,F,Helen,986,0.00716643
1884,F,Myrtle,979,0.00711555
1884,F,Louise,962,0.00699199
1884,F,Edna,957,0.00695565
1884,F,Julia,935,0.00679575
1884,F,Eva,929,0.00675214
1884,F,Lula,916,0.00665765
1884,F,Lillie,911,0.00662131
1884,F,Lena,906,0.00658497
1884,F,Jessie,888,0.00645415
1884,F,Catherine,874,0.00635239
1884,F,Ada,854,0.00620703
1884,F,Josephine,800,0.00581455
1884,F,Frances,789,0.0057346
1884,F,Lucy,787,0.00572006
1884,F,Maggie,749,0.00544387
1884,F,Marie,746,0.00542206
1884,F,Fannie,738,0.00536392
1884,F,Dora,720,0.00523309
1884,F,Blanche,711,0.00516768
1884,F,Agnes,703,0.00510953
1884,F,Daisy,685,0.0049787
1884,F,Katherine,671,0.00487695
1884,F,Nora,648,0.00470978
1884,F,Mamie,609,0.00442632
1884,F,Rosa,607,0.00441179
1884,F,Ellen,597,0.0043391
1884,F,Stella,584,0.00424462
1884,F,May,564,0.00409925
1884,F,Effie,558,0.00405565
1884,F,Elsie,549,0.00399023
1884,F,Mae,542,0.00393935
1884,F,Della,541,0.00393209
1884,F,Lizzie,523,0.00380126
1884,F,Nettie,522,0.00379399
1884,F,Nancy,520,0.00377945
1884,F,Sallie,494,0.00359048
1884,F,Alma,480,0.0034887300000000002
1884,F,Sadie,466,0.00338697
1884,F,Maud,461,0.00335063
1884,F,Susie,455,0.00330702
1884,F,Ruth,442,0.00321254
1884,F,Etta,423,0.00307444
1884,F,Lottie,397,0.00288547
1884,F,Flora,393,0.0028564
1884,F,Caroline,380,0.00276191
1884,F,Mollie,374,0.0027183
1884,F,Lydia,369,0.00268196
1884,F,Emily,364,0.00264562
1884,F,Viola,362,0.00263108
1884,F,Katie,360,0.00261655
1884,F,Olive,360,0.00261655
1884,F,Addie,356,0.00258747
1884,F,Charlotte,344,0.00250025
1884,F,Kate,344,0.00250025
1884,F,Kathryn,344,0.00250025
1884,F,Lulu,344,0.00250025
1884,F,Georgia,341,0.00247845
1884,F,Harriet,339,0.00246391
1884,F,Amanda,337,0.00244938
1884,F,Willie,332,0.00241304
1884,F,Susan,326,0.00236943
1884,F,Irene,324,0.00235489
1884,F,Amelia,315,0.00228948
1884,F,Nannie,314,0.00228221
1884,F,Jane,295,0.00214411
1884,F,Esther,291,0.00211504
1884,F,Belle,286,0.0020787
1884,M,John,9388,0.07648813
1884,M,William,8897,0.07248774
1884,M,James,5693,0.04638335
1884,M,George,4961,0.04041943
1884,M,Charles,4802,0.03912399
1884,M,Frank,3218,0.02621845
1884,M,Joseph,2707,0.02205511
1884,M,Thomas,2572,0.02095521
1884,M,Henry,2474,0.02015676
1884,M,Robert,2468,0.02010787
1884,M,Edward,2439,0.0198716
1884,M,Harry,2323,0.01892649
1884,M,Walter,1902,0.01549642
1884,M,Arthur,1690,0.01376917
1884,M,Fred,1638,0.0133455
1884,M,Albert,1435,0.01169157
1884,M,Samuel,945,0.00769933
1884,M,Clarence,889,0.00724307
1884,M,Louis,886,0.00721863
1884,M,Grover,802,0.00653424
1884,M,David,761,0.0062002
1884,M,Joe,759,0.0061839
1884,M,Richard,749,0.00610243
1884,M,Charlie,746,0.00607799
1884,M,Ernest,690,0.00562173
1884,M,Roy,680,0.00554026
1884,M,Jesse,670,0.00545878
1884,M,Will,650,0.00529583
1884,M,Andrew,616,0.00501882
1884,M,Oscar,615,0.00501067
1884,M,Willie,578,0.00470922
1884,M,Daniel,573,0.00466848
1884,M,Sam,533,0.00434258
1884,M,Peter,524,0.00426926
1884,M,Elmer,523,0.00426111
1884,M,Carl,521,0.00424481
1884,M,Alfred,520,0.00423667
1884,M,Benjamin,509,0.00414704
1884,M,Lewis,476,0.00387818
1884,M,Earl,464,0.00378041
1884,M,Ralph,464,0.00378041
1884,M,Frederick,454,0.00369894
1884,M,Lee,435,0.00354413
1884,M,Howard,432,0.00351969
1884,M,Paul,422,0.00343822
1884,M,Herbert,421,0.00343007
1884,M,Tom,394,0.00321009
1884,M,Herman,385,0.00313676
1884,M,Martin,385,0.00313676
1884,M,Jacob,381,0.00310417
1884,M,Michael,373,0.00303899
1884,M,Ben,367,0.00299011
1884,M,Harvey,358,0.00291678
1884,M,Claude,353,0.00287604
1884,M,Jim,346,0.00281901
1884,M,Clyde,345,0.00281087
1884,M,Francis,340,0.00277013
1884,M,Chester,338,0.00275383
1884,M,Eugene,321,0.00261533
1884,M,Ed,314,0.00255829
1884,M,Edwin,308,0.00250941
1884,M,Raymond,299,0.00243608
1884,M,Charley,290,0.00236276
1884,M,Edgar,290,0.00236276
1884,M,Otto,288,0.00234646
1884,M,Ira,284,0.00231387
1884,M,Bert,280,0.00228128
1884,M,Jack,274,0.0022324
1884,M,Luther,273,0.00222425
1884,M,Floyd,263,0.00214278
1884,M,Lawrence,262,0.00213463
1884,M,Guy,260,0.00211833
1884,M,Hugh,246,0.00200427
1884,M,Oliver,245,0.00199612
1884,M,Isaac,243,0.00197983
1884,M,Alexander,236,0.00192279
1884,M,Ray,232,0.00189021
1884,M,Patrick,222,0.00180873
1884,M,Homer,216,0.00175985
1884,M,August,213,0.0017354
1884,M,Theodore,211,0.00171911
1884,M,Archie,206,0.00167837
1884,M,Leonard,206,0.00167837
1884,M,Leo,192,0.00156431
1884,M,Harold,191,0.00155616
1884,M,Marion,184,0.00149913
1884,M,Allen,182,0.00148283
1884,M,Anthony,179,0.00145839
1884,M,Eddie,179,0.00145839
1884,M,Jessie,177,0.0014421
1884,M,Emil,175,0.0014258
1884,M,Cleveland,174,0.00141765
1884,M,Stephen,165,0.00134433
1884,M,Warren,164,0.00133618
1884,M,Julius,162,0.00131988
1884,M,Philip,161,0.00131174
1884,M,Dave,159,0.00129544
1884,M,Horace,154,0.00125471
1884,M,Leroy,154,0.00125471
1884,M,Dan,151,0.00123026
1884,M,Willis,151,0.00123026
1885,F,Mary,9128,0.06430524
1885,F,Anna,3994,0.02813706
1885,F,Emma,2728,0.01921831
1885,F,Elizabeth,2582,0.01818976
1885,F,Margaret,2204,0.01552681
1885,F,Minnie,2178,0.01534365
1885,F,Clara,1910,0.01345563
1885,F,Bertha,1860,0.01310339
1885,F,Ida,1854,0.01306112
1885,F,Annie,1703,0.01199735
1885,F,Alice,1681,0.01184236
1885,F,Florence,1667,0.01174374
1885,F,Bessie,1588,0.0111872
1885,F,Grace,1575,0.01109561
1885,F,Ethel,1495,0.01053203
1885,F,Nellie,1432,0.0100882
1885,F,Martha,1425,0.01003889
1885,F,Sarah,1424,0.01003184
1885,F,Ella,1395,0.00982754
1885,F,Mabel,1349,0.00950348
1885,F,Laura,1325,0.0093344
1885,F,Carrie,1283,0.00903852
1885,F,Cora,1253,0.00882718
1885,F,Maude,1222,0.00860879
1885,F,Rose,1164,0.00820019
1885,F,Pearl,1146,0.00807338
1885,F,Lillian,1143,0.00805224
1885,F,Helen,1134,0.00798884
1885,F,Gertrude,1086,0.00765069
1885,F,Edna,1077,0.00758729
1885,F,Edith,1071,0.00754502
1885,F,Julia,1062,0.00748161
1885,F,Jennie,1045,0.00736185
1885,F,Myrtle,1026,0.007228
1885,F,Mattie,1014,0.00714346
1885,F,Hattie,1008,0.00710119
1885,F,Lillie,979,0.00689689
1885,F,Eva,971,0.00684053
1885,F,Louise,956,0.00673486
1885,F,Jessie,952,0.00670668
1885,F,Lula,949,0.00668555
1885,F,Marie,885,0.00623468
1885,F,Ada,876,0.00617127
1885,F,Lena,876,0.00617127
1885,F,Catherine,846,0.00595993
1885,F,Frances,844,0.00594584
1885,F,Fannie,783,0.0055161
1885,F,Josephine,783,0.0055161
1885,F,Dora,776,0.00546679
1885,F,Katherine,751,0.00529067
1885,F,Maggie,716,0.0050441
1885,F,Lucy,711,0.00500888
1885,F,Blanche,710,0.00500183
1885,F,Agnes,695,0.00489616
1885,F,Elsie,685,0.00482571
1885,F,Nora,670,0.00472004
1885,F,Stella,649,0.0045721
1885,F,Rosa,623,0.00438893
1885,F,Effie,613,0.00431848
1885,F,Daisy,607,0.00427621
1885,F,May,607,0.00427621
1885,F,Mamie,606,0.00426917
1885,F,Mae,578,0.00407191
1885,F,Ellen,555,0.00390988
1885,F,Lizzie,537,0.00378308
1885,F,Nettie,536,0.00377603
1885,F,Nancy,527,0.00371263
1885,F,Alma,515,0.00362809
1885,F,Sadie,514,0.00362104
1885,F,Ruth,506,0.00356469
1885,F,Della,500,0.00352242
1885,F,Susie,477,0.00336039
1885,F,Sallie,457,0.00321949
1885,F,Flora,445,0.00313495
1885,F,Maud,429,0.00302223
1885,F,Addie,406,0.0028602
1885,F,Lydia,404,0.00284611
1885,F,Caroline,399,0.00281089
1885,F,Mollie,396,0.00278975
1885,F,Lottie,393,0.00276862
1885,F,Katie,388,0.0027334
1885,F,Irene,376,0.00264886
1885,F,Etta,372,0.00262068
1885,F,Georgia,371,0.00261363
1885,F,Lulu,360,0.00253614
1885,F,Olive,349,0.00245865
1885,F,Emily,346,0.00243751
1885,F,Viola,345,0.00243047
1885,F,Harriet,342,0.00240933
1885,F,Amanda,339,0.0023882
1885,F,Jane,330,0.00232479
1885,F,Esther,320,0.00225435
1885,F,Kathryn,320,0.00225435
1885,F,Charlotte,317,0.00223321
1885,F,Willie,312,0.00219799
1885,F,Beulah,309,0.00217685
1885,F,Kate,309,0.00217685
1885,F,Ollie,305,0.00214867
1885,F,Rebecca,302,0.00212754
1885,F,Susan,302,0.00212754
1885,M,John,8756,0.07551856
1885,M,William,8044,0.06937772
1885,M,James,5175,0.04463323
1885,M,George,4674,0.04031222
1885,M,Charles,4599,0.03966536
1885,M,Frank,3067,0.0264522
1885,M,Joseph,2540,0.02190694
1885,M,Henry,2406,0.02075122
1885,M,Robert,2322,0.02002674
1885,M,Thomas,2266,0.01954375
1885,M,Edward,2220,0.01914701
1885,M,Harry,2198,0.01895726
1885,M,Walter,1808,0.0155936
1885,M,Fred,1562,0.0134719
1885,M,Arthur,1516,0.01307516
1885,M,Albert,1429,0.01232481
1885,M,Clarence,906,0.00781405
1885,M,Samuel,888,0.0076588
1885,M,Louis,809,0.00697745
1885,M,Grover,768,0.00662383
1885,M,Ernest,718,0.00619259
1885,M,David,712,0.00614084
1885,M,Charlie,705,0.00608047
1885,M,Roy,691,0.00595972
1885,M,Joe,681,0.00587347
1885,M,Richard,672,0.00579585
1885,M,Will,625,0.00539049
1885,M,Oscar,623,0.00537324
1885,M,Willie,614,0.00529561
1885,M,Andrew,599,0.00516624
1885,M,Jesse,556,0.00479538
1885,M,Daniel,535,0.00461426
1885,M,Peter,516,0.00445039
1885,M,Carl,494,0.0042606399999999996
1885,M,Sam,492,0.00424339
1885,M,Earl,481,0.00414852
1885,M,Frederick,466,0.00401915
1885,M,Benjamin,464,0.0040019
1885,M,Alfred,446,0.00384665
1885,M,Elmer,443,0.00382078
1885,M,Howard,438,0.00377765
1885,M,Lewis,437,0.00376903
1885,M,Paul,428,0.00369141
1885,M,Ralph,422,0.00363966
1885,M,Herbert,388,0.00334641
1885,M,Jim,370,0.00319117
1885,M,Michael,370,0.00319117
1885,M,Tom,361,0.00311355
1885,M,Martin,357,0.00307905
1885,M,Lee,348,0.00300142
1885,M,Eugene,345,0.00297555
1885,M,Claude,343,0.0029583
1885,M,Jacob,343,0.0029583
1885,M,Ed,328,0.00282893
1885,M,Herman,326,0.00281168
1885,M,Francis,319,0.0027513
1885,M,Clyde,318,0.00274268
1885,M,Raymond,308,0.00265643
1885,M,Harvey,304,0.00262193
1885,M,Edgar,303,0.00261331
1885,M,Jack,295,0.00254431
1885,M,Ben,292,0.00251844
1885,M,Edwin,289,0.00249256
1885,M,Lawrence,288,0.00248394
1885,M,Charley,285,0.00245806
1885,M,Bert,276,0.00238044
1885,M,Chester,273,0.00235456
1885,M,Guy,266,0.00229419
1885,M,Otto,263,0.00226832
1885,M,Floyd,259,0.00223382
1885,M,Luther,259,0.00223382
1885,M,Oliver,258,0.00222519
1885,M,Hugh,257,0.00221657
1885,M,Ray,237,0.00204407
1885,M,Ira,235,0.00202682
1885,M,Homer,228,0.00196645
1885,M,Patrick,217,0.00187158
1885,M,Alexander,205,0.00176808
1885,M,Isaac,204,0.00175945
1885,M,Leonard,204,0.00175945
1885,M,Jessie,202,0.00174221
1885,M,Harold,201,0.00173358
1885,M,Leo,199,0.00171633
1885,M,Theodore,199,0.00171633
1885,M,Archie,196,0.00169046
1885,M,August,193,0.00166458
1885,M,Allen,184,0.00158696
1885,M,Sidney,170,0.00146621
1885,M,Philip,163,0.00140584
1885,M,Leroy,162,0.00139721
1885,M,Bernard,160,0.00137996
1885,M,Alex,159,0.00137134
1885,M,Stephen,158,0.00136272
1885,M,Horace,155,0.00133684
1885,M,Anthony,153,0.00131959
1885,M,Warren,151,0.00130234
1885,M,Julius,150,0.00129372
1885,M,Cleveland,147,0.00126784
1885,M,Leon,146,0.00125922
1885,M,Victor,143,0.00123334
1886,F,Mary,9889,0.06432497
1886,F,Anna,4283,0.02785963
1886,F,Emma,2764,0.01797899
1886,F,Elizabeth,2680,0.0174326
1886,F,Minnie,2372,0.01542915
1886,F,Margaret,2275,0.01479819
1886,F,Ida,2049,0.01332813
1886,F,Bertha,2001,0.0130159
1886,F,Clara,1916,0.012463
1886,F,Florence,1860,0.01209874
1886,F,Alice,1811,0.01178001
1886,F,Bessie,1791,0.01164992
1886,F,Annie,1765,0.01148079
1886,F,Grace,1723,0.0112076
1886,F,Ethel,1699,0.01105148
1886,F,Sarah,1569,0.01020587
1886,F,Nellie,1492,0.00970501
1886,F,Martha,1491,0.00969851
1886,F,Ella,1464,0.00952288
1886,F,Mabel,1422,0.00924968
1886,F,Carrie,1396,0.00908056
1886,F,Laura,1372,0.00892445
1886,F,Edna,1314,0.00854718
1886,F,Lillian,1282,0.00833902
1886,F,Helen,1267,0.00824145
1886,F,Rose,1261,0.00820243
1886,F,Gertrude,1249,0.00812437
1886,F,Cora,1231,0.00800729
1886,F,Pearl,1204,0.00783166
1886,F,Maude,1189,0.00773409
1886,F,Edith,1184,0.00770156
1886,F,Eva,1155,0.00751293
1886,F,Hattie,1139,0.00740885
1886,F,Jennie,1100,0.00715517
1886,F,Myrtle,1094,0.00711614
1886,F,Julia,1061,0.00690149
1886,F,Louise,1061,0.00690149
1886,F,Frances,1059,0.00688848
1886,F,Mattie,1044,0.00679091
1886,F,Lula,1040,0.00676489
1886,F,Jessie,1003,0.00652421
1886,F,Lillie,995,0.00647218
1886,F,Lena,992,0.00645266
1886,F,Marie,988,0.00642664
1886,F,Catherine,916,0.0059583
1886,F,Ada,915,0.0059518
1886,F,Josephine,844,0.00548997
1886,F,Fannie,837,0.00544443
1886,F,Dora,827,0.00537939
1886,F,Lucy,817,0.00531434
1886,F,Blanche,787,0.0051192
1886,F,Agnes,779,0.00506716
1886,F,Maggie,756,0.00491755
1886,F,Katherine,744,0.0048395
1886,F,Mamie,712,0.00463135
1886,F,Nora,708,0.00460533
1886,F,Stella,702,0.0045663
1886,F,Elsie,698,0.00454028
1886,F,Rosa,673,0.00437766
1886,F,Effie,672,0.00437116
1886,F,Mae,641,0.00416951
1886,F,Alma,603,0.00392233
1886,F,Daisy,602,0.00391583
1886,F,May,602,0.00391583
1886,F,Nettie,591,0.00384428
1886,F,Ruth,581,0.00377923
1886,F,Della,565,0.00367516
1886,F,Sadie,562,0.00365564
1886,F,Susie,559,0.00363613
1886,F,Ellen,551,0.00358409
1886,F,Lizzie,512,0.00333041
1886,F,Nancy,492,0.00320031
1886,F,Sallie,490,0.0031873
1886,F,Maud,478,0.00310925
1886,F,Lottie,450,0.00292711
1886,F,Flora,443,0.00288158
1886,F,Viola,440,0.00286207
1886,F,Irene,437,0.00284255
1886,F,Etta,433,0.00281653
1886,F,Katie,431,0.00280353
1886,F,Hazel,429,0.00279052
1886,F,Mollie,421,0.00273848
1886,F,Addie,417,0.00271246
1886,F,Olive,404,0.0026279
1886,F,Esther,396,0.00257586
1886,F,Georgia,395,0.00256936
1886,F,Lydia,392,0.00254984
1886,F,Willie,388,0.00252382
1886,F,Kathryn,383,0.0024913
1886,F,Lulu,376,0.00244577
1886,F,Amanda,370,0.00240674
1886,F,Caroline,370,0.00240674
1886,F,Emily,369,0.00240023
1886,F,Charlotte,368,0.00239373
1886,F,Rebecca,355,0.00230917
1886,F,Virginia,353,0.00229616
1886,F,Nannie,347,0.00225713
1886,F,Beulah,345,0.00224412
1886,F,Harriet,341,0.0022181
1886,F,Kate,335,0.00217907
1886,M,John,9026,0.07582262
1886,M,William,8252,0.06932065
1886,M,James,5355,0.0449845
1886,M,George,4671,0.03923858
1886,M,Charles,4533,0.03807932
1886,M,Frank,3127,0.02626826
1886,M,Joseph,2594,0.02179081
1886,M,Robert,2443,0.02052234
1886,M,Henry,2404,0.02019472
1886,M,Thomas,2337,0.01963189
1886,M,Edward,2312,0.01942188
1886,M,Harry,2257,0.01895985
1886,M,Walter,1880,0.01579288
1886,M,Arthur,1656,0.01391117
1886,M,Fred,1599,0.01343235
1886,M,Albert,1488,0.01249989
1886,M,Clarence,995,0.00835846
1886,M,Samuel,870,0.00730841
1886,M,Louis,846,0.0071068
1886,M,Roy,767,0.00644316
1886,M,Joe,759,0.00637595
1886,M,Charlie,723,0.00607354
1886,M,Richard,720,0.00604834
1886,M,David,674,0.00566191
1886,M,Ernest,668,0.00561151
1886,M,Oscar,645,0.0054183
1886,M,Will,642,0.0053931
1886,M,Willie,641,0.0053847
1886,M,Andrew,614,0.00515789
1886,M,Jesse,614,0.00515789
1886,M,Earl,570,0.00478827
1886,M,Carl,556,0.00467066
1886,M,Daniel,555,0.00466226
1886,M,Sam,519,0.00435984
1886,M,Elmer,485,0.00407423
1886,M,Alfred,480,0.00403222
1886,M,Howard,467,0.00392302
1886,M,Paul,466,0.00391462
1886,M,Benjamin,463,0.00388942
1886,M,Frederick,461,0.00387262
1886,M,Ralph,440,0.00369621
1886,M,Peter,437,0.003671
1886,M,Lewis,431,0.0036206
1886,M,Herman,418,0.0035114
1886,M,Grover,407,0.00341899
1886,M,Herbert,400,0.00336019
1886,M,Lee,399,0.00335179
1886,M,Claude,391,0.00328458
1886,M,Jim,389,0.00326778
1886,M,Tom,383,0.00321738
1886,M,Eugene,362,0.00304097
1886,M,Raymond,353,0.00296536
1886,M,Michael,348,0.00292336
1886,M,Jacob,346,0.00290656
1886,M,Francis,344,0.00288976
1886,M,Ben,335,0.00281416
1886,M,Lawrence,331,0.00278055
1886,M,Martin,329,0.00276375
1886,M,Edwin,313,0.00262935
1886,M,Harvey,310,0.00260414
1886,M,Edgar,309,0.00259574
1886,M,Clyde,307,0.00257894
1886,M,Ed,303,0.00254534
1886,M,Jack,299,0.00251174
1886,M,Chester,287,0.00241093
1886,M,Floyd,275,0.00231013
1886,M,Ray,271,0.00227653
1886,M,Otto,270,0.00226813
1886,M,Theodore,258,0.00216732
1886,M,Guy,255,0.00214212
1886,M,Luther,253,0.00212532
1886,M,Patrick,249,0.00209172
1886,M,Leo,240,0.00201611
1886,M,Leonard,236,0.00198251
1886,M,Oliver,230,0.00193211
1886,M,Bert,228,0.00191531
1886,M,Hugh,227,0.00190691
1886,M,Harold,224,0.0018817
1886,M,Homer,224,0.0018817
1886,M,Isaac,224,0.0018817
1886,M,Charley,214,0.0017977
1886,M,Allen,211,0.0017725
1886,M,Alexander,206,0.0017305
1886,M,August,203,0.00170529
1886,M,Ira,198,0.00166329
1886,M,Eddie,197,0.00165489
1886,M,Philip,187,0.00157089
1886,M,Marion,182,0.00152889
1886,M,Jessie,181,0.00152048
1886,M,Stephen,181,0.00152048
1886,M,Bernard,180,0.00151208
1886,M,Archie,175,0.00147008
1886,M,Anthony,174,0.00146168
1886,M,Julius,173,0.00145328
1886,M,Clifford,172,0.00144488
1886,M,Alex,161,0.00135248
1886,M,Norman,161,0.00135248
1886,M,Lester,160,0.00134407
1886,M,Horace,156,0.00131047
1886,M,Leroy,155,0.00130207
1886,M,Sidney,155,0.00130207
1887,F,Mary,9888,0.06362034
1887,F,Anna,4227,0.02719692
1887,F,Elizabeth,2681,0.01724981
1887,F,Emma,2647,0.01703105
1887,F,Margaret,2419,0.01556408
1887,F,Minnie,2215,0.01425152
1887,F,Bertha,2037,0.01310625
1887,F,Clara,1984,0.01276525
1887,F,Florence,1964,0.01263656
1887,F,Ida,1929,0.01241137
1887,F,Ethel,1907,0.01226982
1887,F,Annie,1844,0.01186447
1887,F,Bessie,1838,0.01182587
1887,F,Alice,1819,0.01170362
1887,F,Grace,1692,0.01088649
1887,F,Ella,1521,0.00978626
1887,F,Martha,1504,0.00967688
1887,F,Mabel,1494,0.00961254
1887,F,Nellie,1457,0.00937448
1887,F,Sarah,1436,0.00923936
1887,F,Helen,1405,0.0090399
1887,F,Laura,1364,0.00877611
1887,F,Carrie,1344,0.00864742
1887,F,Edna,1339,0.00861525
1887,F,Pearl,1316,0.00846727
1887,F,Lillian,1308,0.0084158
1887,F,Cora,1257,0.00808766
1887,F,Gertrude,1251,0.00804905
1887,F,Edith,1243,0.00799758
1887,F,Rose,1242,0.00799115
1887,F,Maude,1162,0.00747642
1887,F,Hattie,1135,0.0073027
1887,F,Eva,1125,0.00723836
1887,F,Frances,1105,0.00710968
1887,F,Louise,1088,0.0070003
1887,F,Myrtle,1087,0.00699386
1887,F,Lillie,1072,0.00689735
1887,F,Jennie,1047,0.0067365
1887,F,Julia,1043,0.00671076
1887,F,Mattie,1031,0.00663355
1887,F,Jessie,1012,0.0065113
1887,F,Lena,1004,0.00645983
1887,F,Marie,994,0.00639549
1887,F,Catherine,967,0.00622177
1887,F,Ada,910,0.00585503
1887,F,Agnes,896,0.00576495
1887,F,Lula,891,0.00573278
1887,F,Dora,842,0.00541751
1887,F,Elsie,832,0.00535317
1887,F,Josephine,815,0.00524379
1887,F,Lucy,811,0.00521805
1887,F,Fannie,798,0.00513441
1887,F,Katherine,794,0.00510867
1887,F,Blanche,763,0.00490921
1887,F,Maggie,740,0.00476123
1887,F,Nora,735,0.00472906
1887,F,Mamie,716,0.00460681
1887,F,Mae,680,0.00437518
1887,F,Stella,664,0.00427224
1887,F,Rosa,659,0.00424007
1887,F,May,648,0.00416929
1887,F,Ruth,627,0.00403418
1887,F,Alma,623,0.00400844
1887,F,Effie,615,0.00395697
1887,F,Nettie,595,0.00382829
1887,F,Ellen,579,0.00372534
1887,F,Daisy,532,0.00342294
1887,F,Lizzie,525,0.0033779
1887,F,Sallie,525,0.0033779
1887,F,Sadie,519,0.0033393
1887,F,Nancy,511,0.00328782
1887,F,Hazel,504,0.00324278
1887,F,Irene,504,0.00324278
1887,F,Della,496,0.00319131
1887,F,Susie,485,0.00312054
1887,F,Lydia,448,0.00288247
1887,F,Katie,440,0.002831
1887,F,Etta,437,0.0028117
1887,F,Esther,431,0.0027731
1887,F,Viola,420,0.00270232
1887,F,Lottie,414,0.00266372
1887,F,Flora,408,0.00262511
1887,F,Maud,402,0.00258651
1887,F,Caroline,398,0.00256077
1887,F,Olive,394,0.00253503
1887,F,Addie,393,0.0025286
1887,F,Kathryn,384,0.00247069
1887,F,Willie,379,0.00243852
1887,F,Mildred,373,0.00239992
1887,F,Beulah,355,0.0022841
1887,F,Charlotte,351,0.00225837
1887,F,Georgia,351,0.00225837
1887,F,Amelia,344,0.00221333
1887,F,Harriet,342,0.00220046
1887,F,Nannie,340,0.00218759
1887,F,Amanda,338,0.00217472
1887,F,Ollie,338,0.00217472
1887,F,Emily,335,0.00215542
1887,F,Susan,335,0.00215542
1887,F,Mollie,333,0.00214255
1887,M,John,8110,0.07419063
1887,M,William,7470,0.06833588
1887,M,James,4768,0.04361787
1887,M,George,4284,0.03919022
1887,M,Charles,4031,0.03687576
1887,M,Frank,2883,0.02637381
1887,M,Joseph,2456,0.02246759
1887,M,Henry,2228,0.02038184
1887,M,Thomas,2151,0.01967744
1887,M,Edward,2125,0.01943959
1887,M,Robert,2125,0.01943959
1887,M,Harry,2057,0.01881752
1887,M,Walter,1704,0.01558826
1887,M,Arthur,1489,0.01362144
1887,M,Fred,1454,0.01330125
1887,M,Albert,1294,0.01183757
1887,M,Clarence,892,0.00816005
1887,M,Samuel,802,0.00733673
1887,M,Louis,791,0.0072361
1887,M,Roy,726,0.00664148
1887,M,Joe,685,0.00626641
1887,M,David,673,0.00615663
1887,M,Ernest,653,0.00597367
1887,M,Charlie,642,0.00587304
1887,M,Richard,622,0.00569008
1887,M,Jesse,601,0.00549797
1887,M,Willie,590,0.00539735
1887,M,Carl,588,0.00537905
1887,M,Oscar,574,0.00525098
1887,M,Will,561,0.00513205
1887,M,Daniel,557,0.00509546
1887,M,Earl,537,0.0049125
1887,M,Andrew,520,0.00475698
1887,M,Benjamin,473,0.00432702
1887,M,Alfred,468,0.00428128
1887,M,Elmer,467,0.00427214
1887,M,Frederick,464,0.00424469
1887,M,Ralph,463,0.00423554
1887,M,Sam,463,0.00423554
1887,M,Paul,449,0.00410747
1887,M,Herbert,445,0.00407088
1887,M,Howard,429,0.00392451
1887,M,Peter,421,0.00385133
1887,M,Lee,400,0.00365922
1887,M,Herman,394,0.00360433
1887,M,Claude,375,0.00343052
1887,M,Raymond,372,0.00340307
1887,M,Michael,345,0.00315607
1887,M,Lewis,343,0.00313778
1887,M,Jim,339,0.00310119
1887,M,Martin,331,0.003028
1887,M,Tom,329,0.00300971
1887,M,Eugene,327,0.00299141
1887,M,Francis,327,0.00299141
1887,M,Clyde,320,0.00292737
1887,M,Jacob,317,0.0028999300000000002
1887,M,Edwin,310,0.00283589
1887,M,Ben,305,0.00279015
1887,M,Grover,290,0.00265293
1887,M,Lawrence,283,0.0025889
1887,M,Harold,279,0.0025523
1887,M,Ed,275,0.00251571
1887,M,Luther,267,0.00244253
1887,M,Edgar,266,0.00243338
1887,M,Harvey,262,0.00239679
1887,M,Ray,258,0.0023602
1887,M,Otto,253,0.00231445
1887,M,Jack,251,0.00229616
1887,M,Hugh,250,0.00228701
